"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Mauritania","MRT","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","7.334","33.003","14.668","14.668","14.668","14.668","14.668","14.668","14.668","14.668","18.335","14.668","14.668","18.335","18.335","18.335","18.335","14.668","14.668","14.668","14.668","14.668","14.668","14.668","14.668","14.668","11.001","7.334","3.667","3.667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Mauritius","MUS","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","7.334","14.668","7.334","3.667","3.667","3.667","7.334","0","3.667","3.667","0","3.667","3.667","3.667","3.667","0","3.667","3.667","3.667","3.667","3.667","3.667","3.667","36.67","62.339","95.342","121.011","99.009","110.01","198.018","198.018","176.016","190.684","168.682","91.675","168.682","110.01","121.011","161.348","322.696","594.054","689.396","737.067","751.735","667.394","850.744","1136.77","1323.787","1543.807","1411.795","1573.143","1507.137","1587.811","1672.152","1738.158","","","","","",
"Malawi","MWI","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","165.015","179.683","209.019","143.013","128.345","84.341","117.344","121.011","139.346","150.347","139.346","187.017","165.015","150.347","146.68","91.675","172.349","128.345","161.348","117.344","110.01","88.008","73.34","73.34","44.004","29.336","179.683","165.015","168.682","179.683","179.683","176.016","187.017","190.684","187.017","143.013","168.682","121.011","179.683","168.682","161.348","157.681","157.681","157.681","150.347","139.346","168.682","245.689","216.353","220.02","201.685","","","","","",
"Malaysia","MYS","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","62.339","154.014","33.003","128.345","161.348","69.673","95.342","117.344","91.675","135.679","205.352","385.035","355.699","993.757","1092.766","1441.131","1063.43","1301.785","1162.439","4807.437","5416.159","6076.219","6329.242","5390.49","6237.567","6336.576","7744.704","6380.58","6288.905","5210.807","7880.383","9937.57","12555.808","18228.657","31745.219","26131.042","26648.089","29959.39","38067.127","46629.572","55382.701","55588.053","59918.78","58037.609","57912.931","","","","","",
"North America","NAC","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","968810.574266148","934204.824759165","969060.03795389","1034900.10859969","1102471.75072511","1146226.94783842","1186783.14001479","1221891.4854809","1201681.25819011","1218641.12037296","1228439.90728414","1164738.62090236","1188481.69424162","1264146.2318841","1246346.26404695","1214029.71073336","1335192.0227197","1356080.93798449","1438605.72703989","1492643.96410528","1543131.01220399","1574090.18956956","1527623.90914388","1612382.86563803","1691118.00778993","1728603.59545688","1683050.79235838","1782069.53347393","1867646.58412053","1906034.64336373","1876506.21361903","1864733.72870777","1890421.15137796","1924766.43144627","1939558.16069594","1939426.09168479","2011616.48061709","2070882.44937414","2089196.01892136","2101416.07103709","2194099.16820071","2160285.83276068","2177755.62806994","2172711.32556044","2216180.37314957","2236331.90310206","2207126.30871797","2234061.04982687","2190852.47167642","1934121.31973661","2002437.68434162","1910180.14288062","1704816.49911391","1722102.86524101","1726853.68105904","","","","","",
"Namibia","NAM","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.337","40.337","33.003","238.355","264.024","44.004","36.67","29.336","44.004","14.668","7.334","11.001","3.667","22.002","3.667","51.338","168.682","157.681","850.744","396.036","278.692","69.673","275.025","106.343","69.673","","","","","",
"New Caledonia","NCL","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","682.062","663.727","374.034","436.373","740.734","792.072","916.75","858.078","924.084","777.404","1059.763","916.75","322.696","275.025","333.697","271.358","198.018","249.356","117.344","234.688","319.029","216.353","172.349","256.69","275.025","469.376","465.709","410.704","451.041","550.05","436.373","465.709","322.696","418.038","535.382","495.045","667.394","300.694","319.029","293.36","652.726","663.727","707.731","803.073","718.732","667.394","726.066","627.057","641.725","788.405","1217.444","1265.115","1265.115","1342.122","1562.142","","","","","",
"Niger","NER","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.338","80.674","121.011","344.698","399.703","399.703","330.03","436.373","410.704","454.708","223.687","227.354","194.351","227.354","227.354","249.356","264.024","234.688","264.024","242.022","227.354","234.688","264.024","275.025","352.032","256.69","264.024","231.021","271.358","278.692","330.03","370.367","385.035","341.031","359.366","","","","","",
"Nigeria","NGA","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","1448.465","1477.801","1598.812","1422.796","1727.157","1873.837","1694.154","740.734","7.334","58.672","172.349","550.05","858.078","803.073","773.737","594.054","766.403","704.064","542.716","458.375","476.71","286.026","161.348","154.014","201.685","370.367","297.027","205.352","161.348","143.013","165.015","190.684","139.346","22.002","66.006","51.338","22.002","25.669","33.003","44.004","7.334","7.334","113.677","62.339","22.002","22.002","22.002","62.339","84.341","91.675","102.676","84.341","128.345","117.344","121.011","","","","","",
"Nicaragua","NIC","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Netherlands","NLD","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","40832.045","40333.333","42295.178","43556.626","38158.802","35272.873","32489.62","29757.705","27333.818","24187.532","18819.044","13080.189","10351.941","10340.94","11078.007","8522.108","9233.506","9794.557","11019.335","11727.066","12706.155","14730.339","12849.168","20271.176","25283.965","25280.298","23402.794","25536.988","28353.244","30619.45","33069.006","29941.055","29644.028","30395.763","32841.652","32973.664","31752.553","29266.327","29060.975","25646.998","25415.977","24642.24","28485.256","29618.359","28906.961","28023.214","27124.799","26593.084","26673.758","24821.923","25309.634","27410.825","30168.409","29658.696","33259.69","","","","","",
"Norway","NOR","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","3010.607","2823.59","3105.949","2691.578","2922.599","3336.97","3281.965","3193.957","3175.622","3604.661","3589.993","3465.315","3087.614","2698.912","3263.63","3003.273","3402.976","2658.575","2933.6","3670.667","3828.348","3571.658","3593.66","3593.66","4363.73","4448.071","3964.027","3766.009","3744.007","3700.003","3274.631","2977.604","2911.598","3226.96","3744.007","3887.02","3817.347","3898.021","4066.703","4030.033","3982.362","3578.992","3080.28","2995.939","3516.653","2948.268","2698.912","3054.611","3259.963","2126.86","2896.93","3204.958","3105.949","2940.934","3223.293","","","","","",
"Nepal","NPL","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","25.669","33.003","33.003","51.338","62.339","62.339","25.669","33.003","62.339","205.352","212.686","124.678","22.002","51.338","44.004","190.684","205.352","102.676","110.01","110.01","267.691","212.686","139.346","231.021","234.688","216.353","33.003","179.683","300.694","282.359","311.695","341.031","744.401","810.407","304.361","1111.101","979.089","1118.435","520.714","663.727","586.72","938.752","590.387","748.068","748.068","704.064","1103.767","1114.768","832.409","1041.428","1837.167","","","","","",
"Nauru","NRU","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"New Zealand","NZL","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","6600.6","6439.252","5625.178","6024.881","6343.91","5845.198","5830.53","5188.805","4844.107","5075.128","4979.786","4543.413","4664.424","5331.818","5588.508","5254.811","5383.156","5218.141","4363.73","3766.009","4011.698","3986.029","4011.698","4319.726","4253.72","4015.365","3490.984","4143.71","4950.45","4184.047","4569.082","4132.709","3685.335","5192.472","4602.085","4462.739","3652.332","4543.413","4407.734","4866.109","4433.403","5452.829","4470.073","6912.295","8236.082","8518.441","7642.028","6556.596","7561.354","5830.53","5192.472","5680.183","6439.252","5665.515","5518.835","","","","","",
"OECD members","OED","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","2709395.94248917","2701600.05387632","2756902.27309849","2889066.88005071","2949997.79105127","2985623.23901454","2996287.22343807","3004160.51193786","3006572.80841431","3063079.02587784","3058585.53244131","2901025.16258371","2863567.91729607","2989235.23373864","2976864.13401286","2934298.4349564","3131096.53059404","3172853.82966843","3242754.62811896","3424722.02408535","3556936.09708651","3570136.86474988","3535010.7829772","3619418.29738506","3748540.72479991","3954679.09671599","3868706.40985554","4029175.28556551","4130236.40686596","4193440.99445033","4092276.67496619","4094254.64015353","4013821.193","3971911.05","3973883.896","3971438.007","4083384.183","4135118.219","4102599.263","4075888.835","4253584.321","4233786.188","4269565.107","4323583.684","4409442.822","4383443.792","4441602.412","4498253.895","4388364.906","3963964.661","4191109.642","4108341.785","3936275.144","3942732.731","3877977.178","","","","","",
"Oman","OMN","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Other small states","OSS","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","5892.869","5804.861","6189.896","6681.274","6523.593","6171.561","5331.818","5236.476","5680.183","5240.143","4880.777","4312.392","2515.562","2434.888","2295.542","2368.882","2020.517","2310.21","2357.881","2625.572","3487.317","3619.329","4642.422","4158.378","4811.104","5801.194","6274.237","6442.919","7113.98","7088.311","8536.776","8030.73","8368.094","8470.77","9215.171","8338.758","9365.518","8580.78","8188.411","8599.115","8195.745","8049.065","10087.917","13204.867","16919.538","16204.473","17704.276","23127.769","18925.387","18525.684","17440.252","17179.895","14708.337","13670.576","12962.845","","","","","",
"Panama","PAN","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","3.667","7.334","3.667","11.001","0","3.667","22.002","33.003","11.001","3.667","0","0","0","0","3.667","7.334","7.334","7.334","25.669","-113.677","22.002","91.675","69.673","29.336","91.675","128.345","128.345","139.346","143.013","95.342","264.024","150.347","157.681","157.681","157.681","168.682","154.014","0","3.667","806.74","546.383","535.382","73.34","150.347","256.69","817.741","1246.78","1287.117","1298.118","","","","","",
"Peru","PER","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","352.032","432.706","407.037","319.029","337.364","297.027","377.701","421.705","421.705","748.068","465.709","480.377","432.706","583.053","586.72","715.065","476.71","561.051","476.71","524.381","524.381","539.049","594.054","480.377","381.368","704.064","663.727","601.388","975.422","689.396","542.716","968.088","1048.762","1580.477","1246.78","1393.46","1316.453","1265.115","1466.8","1411.795","1972.846","2060.854","2797.921","2768.585","3252.629","3421.311","2640.24","3300.3","3058.278","2695.245","2830.924","2860.26","2581.568","2874.928","2860.26","","","","","",
"Philippines","PHL","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","179.683","179.683","212.686","201.685","150.347","150.347","135.679","106.343","88.008","77.007","84.341","77.007","77.007","62.339","113.677","150.347","172.349","722.399","883.747","1100.1","1349.456","1294.451","1609.813","2200.2","3564.324","3641.331","2933.6","3457.981","3938.358","3333.303","3608.328","4132.709","4228.051","4195.048","4184.047","4697.427","5907.537","6794.951","6864.624","11884.747","16314.483","16376.822","14308.634","14869.685","16112.798","18789.708","17795.951","21906.658","25474.649","24385.55","28224.899","31041.155","32471.285","40058.308","42764.554","","","","","",
"Palau","PLW","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Papua New Guinea","PNG","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Poland","POL","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","189022.849","194941.387","202425.734","215648.936","224823.77","225777.19","229121.494","232858.167","244533.895","258380.487","261699.122","268046.699","281174.559","281405.58","289168.619","310283.205","327452.099","342156.769","352127.342","359134.979","381210.319","336725.942","350022.484","351030.909","366450.644","379332.815","383377.516","395056.911","377873.349","356216.047","307554.957","302131.464","294573.777","290969.116","268516.075","274287.933","280562.17","272707.456","247229.14","236198.804","219147.254","218993.24","214050.124","217687.788","214171.135","211164.195","223001.271","215854.288","213430.401","200049.518","213529.41","211893.928","197005.908","206584.112","191395.398","","","","","",
"Pre-demographic dividend","PRE","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53530.866","59929.781","64227.505","66163.681","63072.4","64586.871","66119.677","69856.35","71627.511","58543.655","65246.931","64894.899","60839.197","42247.507","43281.601","29732.036","34326.787","","","","","",
"Portugal","PRT","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","2365.215","2742.916","2610.904","2944.601","3190.29","3193.957","3245.295","2841.925","2588.902","2731.915","3010.607","2343.213","1642.816","2148.862","1785.829","1639.149","1316.453","1254.114","1690.487","1683.153","1628.148","1426.463","1210.11","1606.146","1591.478","2867.594","5471.164","6956.299","7920.72","9570.87","10355.608","11056.005","11210.019","12020.426","12669.485","13538.564","12977.513","13281.874","11785.738","14389.308","14363.639","12185.441","13182.865","12449.465","12885.838","12772.161","12438.464","10942.328","9710.216","10751.644","6303.573","8379.095","11133.012","10051.247","10124.587","","","","","",
"Paraguay","PRY","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.667","3.667","0","0","","","","","",
"West Bank and Gaza","PSE","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Pacific island small states","PSS","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","2717911.69883317","2705802.49940049","2758497.32169807","2888025.42443028","2948156.56739293","2990425.66757465","2995174.10397391","3002586.74574939","2988930.86515474","3034354.58675982","3012682.47791554","2828709.75163392","2770775.90785342","2907995.0885479","2880126.90837979","2808513.58432809","2994509.23547019","3019038.93269261","3087643.80868051","3269226.08919112","3396802.40058654","3467642.10798882","3409486.87192463","3495769.56952477","3611254.84370364","3810674.79828296","3704110.95364608","3863322.49620635","3994854.50568911","4082608.52793311","4014583.83556922","4016083.34008688","3940346.72208777","3872916.78722069","3818016.94306273","3807874.75898465","3860825.49086639","3865370.41340199","3862824.66986712","3848830.416862","4041764.02919675","4032784.23067604","4072987.90379165","4126617.25606814","4199262.07109424","4170683.21056766","4206437.04878516","4263110.56888985","4153413.37673899","3725233.01073381","3928115.80150009","3847611.23104344","3701375.08621328","3698009.41232303","3609121.85477223","","","","","",
"French Polynesia","PYF","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Qatar","QAT","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Romania","ROU","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","15203.382","15969.785","18632.027","19966.815","20971.573","22306.361","24275.54","26468.406","29915.386","33949.086","32742.643","33010.334","35452.556","39970.3","41792.799","44026.002","43871.988","44748.401","50234.233","54044.246","53545.534","58730.672","56607.479","66361.699","66790.738","70861.108","71147.134","75375.185","81968.451","83640.603","47876.352","38411.825","41913.81","36695.669","38078.128","38628.178","37953.45","34077.431","27924.205","26761.766","29167.318","31638.876","32779.313","34495.469","34693.487","34792.496","38074.461","39698.942","36670","29699.033","27462.163","32236.597","29853.047","22563.051","22464.042","","","","","",
"Russian Federation","RUS","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","616584.048","550717.394","517087.337","498000.602","503999.814","453560.229","427652.874","459244.079","464322.874","446673.603","448158.738","449801.554","438092.823","433637.418","449379.849","428719.971","453912.261","368599.506","394580.201","400502.406","456845.861","421646.328","404847.801","","","","","",
"Rwanda","RWA","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","7.334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"South Asia","SAS","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","104302.678378377","111722.636725913","121538.62328984","129956.006593815","124921.034857988","136247.385314359","135754.295333477","138278.621653513","143662.133907467","142686.993273634","142565.560666402","145697.050022598","151941.629855107","156053.319848286","164533.680459219","182048.745599809","189996.789202696","199901.556704124","196887.541093052","203561.695028409","223000.093137975","237427.459440259","241818.077785687","262537.684760265","261964.987402788","287115.946351981","309649.384686552","330784.370431466","359353.362886308","383869.496689799","415823.133689034","444080.356728539","464665.769407878","488543.820313565","514337.988447964","532346.553819724","569534.645091903","595174.642874566","589404.266852469","630751.286898843","644967.995762445","655264.372824774","675005.519292228","708732.11909568","761183.075189664","818086.617870673","877166.89908928","959978.40230716","1032100.76113805","1113616.49925682","1118891.32771977","1238762.44691671","1391890.31341658","1355928.24351297","1521118.1046748","","","","","",
"Saudi Arabia","SAU","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Sudan","SDN","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","33.003","44.004","25.669","51.338","0","18.335","3.667","3.667","3.667","3.667","3.667","3.667","0","3.667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Senegal","SEN","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","271.358","282.359","370.367","370.367","447.374","707.731","597.721","740.734","674.728","942.419","817.741","821.408","861.745","","","","","",
"Singapore","SGP","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","11.001","7.334","29.336","22.002","22.002","11.001","14.668","7.334","22.002","7.334","11.001","14.668","11.001","14.668","18.335","3.667","11.001","14.668","14.668","3.667","11.001","18.335","7.334","11.001","22.002","44.004","25.669","40.337","47.671","44.004","77.007","44.004","66.006","73.34","88.008","40.337","0","0","0","0","0","0","0","33.003","40.337","11.001","14.668","25.669","18.335","14.668","25.669","25.669","106.343","1129.436","1672.152","","","","","",
"Solomon Islands","SLB","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Sierra Leone","SLE","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","29.336","29.336","44.004","14.668","0","11.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.668","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"El Salvador","SLV","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","0","0","0","0","0","0","0","0","","","","","",
"San Marino","SMR","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Serbia","SRB","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34488.135","34209.443","35518.562","31495.863","30846.804","34304.785","30139.073","31312.513","24645.907","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","","","",
"Sub-Saharan Africa","SSF","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Suriname","SUR","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","14.668","22.002","51.338","44.004","66.006","69.673","80.674","84.341","84.341","91.675","95.342","88.008","80.674","80.674","77.007","77.007","69.673","55.005","44.004","44.004","29.336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Slovak Republic","SVK","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23813.498","23707.155","20967.906","20894.566","20366.518","19431.433","18092.978","17564.93","16307.149","16967.209","16409.825","17638.27","17308.24","16332.818","17396.248","15423.402","15573.749","15005.364","15196.048","14374.64","13421.22","13410.219","13289.208","","","","","",
"Slovenia","SVN","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5922.205","5636.179","5251.144","5445.495","5023.79","5551.838","5636.179","5269.479","5152.135","5621.511","6186.229","5859.866","6101.888","6054.217","6204.564","6285.238","6175.228","5577.507","5606.843","5760.857","5551.838","5284.147","4165.712","","","","","",
"Sweden","SWE","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","10124.587","9394.854","8683.456","8808.134","8760.463","7873.049","7572.355","7546.686","6622.602","6475.922","6992.969","6321.908","5427.16","5808.528","5786.526","7091.978","6582.265","5379.489","5672.849","6882.959","6413.583","5467.497","6736.279","7854.714","9746.886","11752.735","11778.404","11195.351","11067.006","10802.982","11015.668","10293.269","9757.887","10403.279","11294.36","10971.664","11554.717","9963.239","9699.215","9240.84","9295.845","10527.957","10861.654","10164.924","11272.358","9900.9","10157.59","10098.918","9277.51","7370.67","9519.532","9493.863","8305.755","8426.766","8005.061","","","","","",
"Eswatini","SWZ","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","33.003","3.667","","","11.001","80.674","201.685","227.354","278.692","304.361","366.7","399.703","381.368","370.367","311.695","337.364","333.697","341.031","440.04","447.374","465.709","436.373","436.373","271.358","333.697","440.04","458.375","436.373","436.373","436.373","425.372","326.363","264.024","132.012","484.044","454.708","341.031","564.718","564.718","583.053","535.382","506.046","487.711","399.703","392.369","381.368","385.035","399.703","414.371","381.368","370.367","374.034","520.714","388.702","480.377","","","","","",
"Sint Maarten (Dutch part)","SXM","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","","","",
"Seychelles","SYC","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
